"length","seed","rf_ptree","rf_ltree","nni_ptree","nni_ltree"
10,26,0,0.142857142857143,0,1
10,27,0,0.428571428571429,0,5
10,28,0,0.142857142857143,0,1
10,29,0.285714285714286,0.571428571428571,2,6
10,30,0.285714285714286,0.285714285714286,3,3
10,31,0.285714285714286,0.428571428571429,3,4
10,32,0,0,0,0
10,33,0,0.714285714285714,0,10
10,34,0.142857142857143,0.285714285714286,1,2
10,35,0,0,0,0
10,36,0.142857142857143,0.714285714285714,1,10
10,37,0,0.285714285714286,0,3
10,38,0.142857142857143,0.142857142857143,1,1
10,39,0,0.428571428571429,0,3
10,40,0,0,0,0
10,41,0.285714285714286,0.571428571428571,3,5
10,42,0.142857142857143,0.285714285714286,1,2
10,43,0,0.285714285714286,0,2
10,44,0.142857142857143,0.571428571428571,1,5
10,45,0.142857142857143,0.142857142857143,1,1
10,46,0.142857142857143,0.428571428571429,1,5
10,47,0.142857142857143,0.428571428571429,1,5
10,48,0,0,0,0
10,49,0,0.428571428571429,0,4
10,50,0,0.142857142857143,0,1
10,51,0.285714285714286,0.428571428571429,3,5
10,52,0,0.428571428571429,0,3
10,53,0.142857142857143,0.285714285714286,1,3
10,54,0.142857142857143,0.142857142857143,1,1
10,55,0.142857142857143,0.428571428571429,1,4
10,56,0.142857142857143,0.142857142857143,1,1
10,57,0,0.428571428571429,0,5
10,58,0,0.142857142857143,0,1
10,59,0,0.428571428571429,0,3
10,60,0.142857142857143,0.285714285714286,1,3
10,61,0.142857142857143,0.571428571428571,1,6
10,62,0.142857142857143,0.285714285714286,1,3
10,63,0.142857142857143,0.142857142857143,1,1
10,64,0,0.428571428571429,0,5
10,65,0.571428571428571,0.714285714285714,7,10
10,66,0,0.285714285714286,0,2
10,67,0,0.142857142857143,0,1
10,68,0,0.142857142857143,0,1
10,69,0,0.285714285714286,0,2
10,70,0.142857142857143,0.428571428571429,1,5
10,71,0,0.428571428571429,0,5
10,72,0.142857142857143,0.285714285714286,1,2
10,73,0,0.142857142857143,0,1
10,74,0,0.571428571428571,0,6
10,75,0.142857142857143,0.428571428571429,1,3
10,76,0.571428571428571,0.571428571428571,7,7
10,77,0,0.142857142857143,0,1
10,78,0,0,0,0
10,79,0,0.571428571428571,0,6
10,80,0.142857142857143,0.142857142857143,1,1
10,81,0,0.285714285714286,0,2
10,82,0.142857142857143,0.571428571428571,1,6
10,83,0,0.428571428571429,0,4
10,84,0,0.285714285714286,0,2
10,85,0,0.428571428571429,0,5
10,86,0.142857142857143,0.714285714285714,1,8
10,87,0,0,0,0
10,88,0,0.571428571428571,0,6
10,89,0,0.285714285714286,0,2
10,90,0,0.142857142857143,0,1
10,91,0,0.285714285714286,0,2
10,92,0.142857142857143,0.285714285714286,1,2
10,93,0,0.428571428571429,0,4
10,94,0,0.142857142857143,0,1
10,95,0.428571428571429,0.428571428571429,5,5
10,96,0,0.428571428571429,0,5
10,97,0,0.285714285714286,0,2
10,98,0,0.428571428571429,0,4
10,99,0.142857142857143,0.285714285714286,1,3
10,100,0.285714285714286,0.285714285714286,3,3
16,1,0,0.461538461538462,0,9
16,2,0,0.307692307692308,0,4
16,3,0.0769230769230769,0.384615384615385,1,7
16,4,0.153846153846154,0.230769230769231,2,3
16,5,0.307692307692308,0.615384615384615,5,13
16,6,0,0.230769230769231,0,5
16,7,0.307692307692308,0.384615384615385,7,7
16,8,0.230769230769231,0.230769230769231,4,5
16,9,0,0.384615384615385,0,7
16,10,0.230769230769231,0.384615384615385,5,8
16,11,0.0769230769230769,0.384615384615385,1,8
16,12,0.0769230769230769,0.538461538461538,1,10
16,13,0,0.153846153846154,0,2
16,14,0,0.384615384615385,0,8
16,15,0.0769230769230769,0.307692307692308,1,6
16,16,0.0769230769230769,0.230769230769231,1,4
16,17,0.153846153846154,0.307692307692308,2,7
16,18,0,0.538461538461538,0,11
16,19,0,0.230769230769231,0,4
16,20,0,0.307692307692308,0,5
16,21,0,0.230769230769231,0,4
16,22,0.230769230769231,0.307692307692308,5,7
16,23,0,0.384615384615385,0,8
16,24,0.230769230769231,0.538461538461538,3,12
16,25,0.230769230769231,0.461538461538462,4,9
16,26,0,0.153846153846154,0,2
16,27,0.0769230769230769,0.230769230769231,1,5
16,28,0,0.307692307692308,0,5
16,29,0.0769230769230769,0.0769230769230769,1,1
16,30,0.0769230769230769,0.384615384615385,1,8
16,31,0.0769230769230769,0.461538461538462,1,9
16,32,0.230769230769231,0.538461538461538,5,11
16,33,0,0.538461538461538,0,10
16,34,0.0769230769230769,0.461538461538462,1,8
16,35,0.153846153846154,0.384615384615385,3,10
16,36,0,0.384615384615385,0,8
16,37,0,0.230769230769231,0,4
16,38,0,0.461538461538462,0,10
16,39,0.153846153846154,0.153846153846154,2,2
16,40,0,0.384615384615385,0,8
16,41,0.0769230769230769,0.153846153846154,1,2
16,42,0.153846153846154,0.153846153846154,3,3
16,43,0.153846153846154,0.384615384615385,2,6
16,44,0.384615384615385,0.384615384615385,7,7
16,45,0,0.461538461538462,0,10
16,46,0.153846153846154,0.307692307692308,2,6
16,47,0,0.0769230769230769,0,1
16,48,0,0.461538461538462,0,9
16,49,0.230769230769231,0.384615384615385,5,8
16,50,0.0769230769230769,0.384615384615385,1,6
16,51,0.153846153846154,0.461538461538462,2,11
16,52,0.153846153846154,0.307692307692308,3,6
16,53,0,0.307692307692308,0,4
16,54,0.0769230769230769,0.230769230769231,1,5
16,55,0.153846153846154,0.538461538461538,3,15
16,56,0,0.230769230769231,0,3
